players,strategies,0.99 error,0.999 error,0.9999 error,0.99999 error
361,2,2.5692503161413744e-13,2.77807182224285e-13,2.852650931564806e-13,2.8750246643613924e-13
453,2,6.769367824843635e-13,7.210928662763294e-13,7.343951174605199e-13,7.366121593245516e-13
294,3,3.801983863638887e-14,5.5089469031925216e-14,6.88336289325637e-14,7.947816397115916e-14
455,11,NaN,NaN,NaN,NaN
100,9,NaN,NaN,NaN,NaN
422,12,NaN,NaN,NaN,NaN
138,7,NaN,NaN,NaN,NaN
356,13,NaN,NaN,NaN,NaN
424,11,NaN,NaN,NaN,NaN
451,7,NaN,NaN,NaN,NaN
200,8,NaN,NaN,NaN,NaN
38,13,NaN,NaN,NaN,NaN
165,15,NaN,NaN,NaN,NaN
132,6,NaN,NaN,NaN,NaN
419,10,NaN,NaN,NaN,NaN
232,12,NaN,NaN,NaN,NaN
360,7,NaN,NaN,NaN,NaN
360,16,NaN,NaN,NaN,NaN
167,16,NaN,NaN,NaN,NaN
387,16,NaN,NaN,NaN,NaN
388,15,NaN,NaN,NaN,NaN
231,15,NaN,NaN,NaN,NaN
232,7,NaN,NaN,NaN,NaN
34,14,NaN,NaN,NaN,NaN
36,8,NaN,NaN,NaN,NaN
325,14,NaN,NaN,NaN,NaN
227,11,NaN,NaN,NaN,NaN
355,15,NaN,NaN,NaN,NaN
454,8,NaN,NaN,NaN,NaN
263,7,NaN,NaN,NaN,NaN
164,11,NaN,NaN,NaN,NaN
68,6,NaN,NaN,NaN,NaN
68,16,NaN,NaN,NaN,NaN
99,10,NaN,NaN,NaN,NaN
264,5,NaN,NaN,NaN,NaN
294,7,NaN,NaN,NaN,NaN
100,10,NaN,NaN,NaN,NaN
260,8,NaN,NaN,NaN,NaN
265,16,NaN,NaN,NaN,NaN
67,9,NaN,NaN,NaN,NaN
295,6,NaN,NaN,NaN,NaN
425,11,NaN,NaN,NaN,NaN
295,12,NaN,NaN,NaN,NaN
201,8,NaN,NaN,NaN,NaN
230,14,NaN,NaN,NaN,NaN
387,5,NaN,NaN,NaN,NaN
326,15,NaN,NaN,NaN,NaN
166,8,NaN,NaN,NaN,NaN
70,11,NaN,NaN,NaN,NaN
262,14,NaN,NaN,NaN,NaN
356,10,NaN,NaN,NaN,NaN
200,7,NaN,NaN,NaN,NaN
134,11,NaN,NaN,NaN,NaN
452,5,NaN,NaN,NaN,NaN
325,11,NaN,NaN,NaN,NaN
37,12,NaN,NaN,NaN,NaN
361,16,NaN,NaN,NaN,NaN
164,10,NaN,NaN,NaN,NaN
386,11,NaN,NaN,NaN,NaN
133,10,NaN,NaN,NaN,NaN
200,12,NaN,NaN,NaN,NaN
101,15,NaN,NaN,NaN,NaN
357,13,NaN,NaN,NaN,NaN
197,14,NaN,NaN,NaN,NaN
69,16,NaN,NaN,NaN,NaN
487,9,NaN,NaN,NaN,NaN
131,9,NaN,NaN,NaN,NaN
454,13,NaN,NaN,NaN,NaN
296,12,NaN,NaN,NaN,NaN
360,9,NaN,NaN,NaN,NaN
483,13,NaN,NaN,NaN,NaN
454,16,NaN,NaN,NaN,NaN
69,10,NaN,NaN,NaN,NaN
100,13,NaN,NaN,NaN,NaN
358,5,NaN,NaN,NaN,NaN
327,15,NaN,NaN,NaN,NaN
485,5,NaN,NaN,NaN,NaN
486,4,NaN,NaN,NaN,NaN
135,14,NaN,NaN,NaN,NaN
451,6,NaN,NaN,NaN,NaN
134,13,NaN,NaN,NaN,NaN
420,6,NaN,NaN,NaN,NaN
230,8,NaN,NaN,NaN,NaN
393,10,NaN,NaN,NaN,NaN
357,6,NaN,NaN,NaN,NaN
361,7,NaN,NaN,NaN,NaN
35,14,NaN,NaN,NaN,NaN
293,15,NaN,NaN,NaN,NaN
36,2,3.822018025615709e-15,4.897751575871786e-15,5.46725757306618e-15,5.581158772505059e-15
101,9,NaN,NaN,NaN,NaN
167,5,NaN,NaN,NaN,NaN
388,5,NaN,NaN,NaN,NaN
259,10,NaN,NaN,NaN,NaN
296,6,NaN,NaN,NaN,NaN
389,14,NaN,NaN,NaN,NaN
262,15,NaN,NaN,NaN,NaN
260,9,NaN,NaN,NaN,NaN
37,8,NaN,NaN,NaN,NaN
134,8,NaN,NaN,NaN,NaN
196,9,NaN,NaN,NaN,NaN
7,9,1.0217363246027204e-15,1.2209437993538172e-15,1.3721694872652128e-15,1.4587899940331322e-15
199,5,NaN,NaN,NaN,NaN
265,5,NaN,NaN,NaN,NaN
198,15,NaN,NaN,NaN,NaN
37,10,NaN,NaN,NaN,NaN
134,15,NaN,NaN,NaN,NaN
327,9,NaN,NaN,NaN,NaN
292,10,NaN,NaN,NaN,NaN
354,14,NaN,NaN,NaN,NaN
324,16,NaN,NaN,NaN,NaN
228,11,NaN,NaN,NaN,NaN
362,16,NaN,NaN,NaN,NaN
73,3,5.603110925865528e-15,8.886732295813069e-15,1.2574986370527944e-14,1.2742652855468318e-14
164,7,NaN,NaN,NaN,NaN
423,9,NaN,NaN,NaN,NaN
102,2,1.1107536695590095e-14,2.5143748661400087e-14,2.7703363226836176e-14,2.7756936554949955e-14
485,16,NaN,NaN,NaN,NaN
358,12,NaN,NaN,NaN,NaN
484,15,NaN,NaN,NaN,NaN
101,12,NaN,NaN,NaN,NaN
7,12,7.872333609550031e-16,9.499365023949297e-16,1.0894746771591617e-15,1.1696038505617189e-15
198,2,2.0604017058130155e-14,2.7076168368918598e-14,2.9956611812420574e-14,3.2645025693022425e-14
162,4,1.4162138899717881e-14,2.2333524637743956e-14,2.866721488761263e-14,3.4261979841295146e-14
323,2,3.641986906931541e-14,6.093324248135463e-14,7.213935604114399e-14,7.481581619939725e-14
264,2,1.2302418048139341e-13,1.4738218876044438e-13,1.5693052800583237e-13,1.5939880617810953e-13
294,2,6.218805081069633e-14,1.1204191263434303e-13,1.1607871683955096e-13,1.1665540315458067e-13
424,2,5.226988885474766e-14,9.117289541260811e-14,1.0910640104294165e-13,1.1133172655911443e-13
362,2,7.004669588406765e-14,1.1967013826940715e-13,1.3376387105571955e-13,1.339326582747173e-13
7,16,8.130197968552911e-16,9.933093694839294e-16,1.1423057749065188e-15,1.2416367118549118e-15
230,3,7.988660423905976e-14,8.978870987248488e-14,9.543481215267606e-14,9.70815919843985e-14
295,3,1.2528228519813256e-13,1.3822886145183181e-13,1.464440134244213e-13,1.4965863810934763e-13
325,3,4.814202072759221e-14,5.850472103763801e-14,6.687992808563109e-14,7.524906331010719e-14
418,13,NaN,NaN,NaN,NaN
169,6,NaN,NaN,NaN,NaN
327,8,NaN,NaN,NaN,NaN
69,6,NaN,NaN,NaN,NaN
456,11,NaN,NaN,NaN,NaN
329,10,NaN,NaN,NaN,NaN
165,10,NaN,NaN,NaN,NaN
388,8,NaN,NaN,NaN,NaN
328,15,NaN,NaN,NaN,NaN
231,14,NaN,NaN,NaN,NaN
388,16,NaN,NaN,NaN,NaN
36,11,NaN,NaN,NaN,NaN
485,10,NaN,NaN,NaN,NaN
261,8,NaN,NaN,NaN,NaN
391,7,NaN,NaN,NaN,NaN
484,7,NaN,NaN,NaN,NaN
420,16,NaN,NaN,NaN,NaN
356,15,NaN,NaN,NaN,NaN
36,16,NaN,NaN,NaN,NaN
455,16,NaN,NaN,NaN,NaN
37,16,NaN,NaN,NaN,NaN
452,6,NaN,NaN,NaN,NaN
133,16,NaN,NaN,NaN,NaN
328,5,NaN,NaN,NaN,NaN
37,9,NaN,NaN,NaN,NaN
394,10,NaN,NaN,NaN,NaN
70,13,NaN,NaN,NaN,NaN
231,6,NaN,NaN,NaN,NaN
426,15,NaN,NaN,NaN,NaN
457,14,NaN,NaN,NaN,NaN
197,11,NaN,NaN,NaN,NaN
72,8,NaN,NaN,NaN,NaN
266,16,NaN,NaN,NaN,NaN
107,8,NaN,NaN,NaN,NaN
101,6,NaN,NaN,NaN,NaN
8,6,9.599274226074195e-16,1.2412559940415254e-15,1.4444220137864063e-15,1.565010213649572e-15
264,7,NaN,NaN,NaN,NaN
229,9,NaN,NaN,NaN,NaN
387,12,NaN,NaN,NaN,NaN
165,11,NaN,NaN,NaN,NaN
387,11,NaN,NaN,NaN,NaN
201,7,NaN,NaN,NaN,NaN
198,6,NaN,NaN,NaN,NaN
486,11,NaN,NaN,NaN,NaN
358,3,4.523750856412992e-14,5.896043645697529e-14,6.691400068312391e-14,7.349243769169319e-14
166,9,NaN,NaN,NaN,NaN
419,13,NaN,NaN,NaN,NaN
457,10,NaN,NaN,NaN,NaN
295,8,NaN,NaN,NaN,NaN
39,3,2.1306013517706864e-14,2.3588800680318317e-14,2.4783697085747748e-14,2.5286029156686984e-14
359,8,NaN,NaN,NaN,NaN
231,8,NaN,NaN,NaN,NaN
297,16,NaN,NaN,NaN,NaN
68,9,NaN,NaN,NaN,NaN
8,11,8.796298297470473e-16,1.1989992379244479e-15,1.4449926060722313e-15,1.6894989261662675e-15
34,6,8.501275406645946e-15,9.663320246403306e-15,1.09680723471835e-14,1.1773349034383775e-14
170,6,NaN,NaN,NaN,NaN
484,14,NaN,NaN,NaN,NaN
167,8,NaN,NaN,NaN,NaN
99,16,NaN,NaN,NaN,NaN
452,7,NaN,NaN,NaN,NaN
133,6,NaN,NaN,NaN,NaN
135,2,8.398093886766654e-14,9.433475324861172e-14,9.625212628212009e-14,9.625212628212009e-14
8,12,8.776031526456674e-16,1.2068896669391351e-15,1.4883317740353643e-15,1.7734841397645185e-15
326,11,NaN,NaN,NaN,NaN
420,3,1.7052479985791543e-13,2.0209294092834482e-13,2.2777510600490364e-13,2.3401348956481313e-13
104,3,3.9719447261917357e-14,5.007827910782541e-14,5.992623485476701e-14,6.172340218753667e-14
37,2,4.531886045326526e-15,5.834587067420626e-15,6.63404549550244e-15,6.6917962657858264e-15
73,15,NaN,NaN,NaN,NaN
455,8,NaN,NaN,NaN,NaN
295,7,NaN,NaN,NaN,NaN
363,2,1.765652262925804e-13,2.2927661594532067e-13,2.4189866299141904e-13,2.4261582475540187e-13
8,13,7.528706392891942e-16,1.034276470467715e-15,1.2696732433141453e-15,1.3789181347871514e-15
11,4,2.9133646282061915e-15,3.6417057852577395e-15,4.088108429902236e-15,4.276067438173604e-15
135,11,NaN,NaN,NaN,NaN
199,2,3.702892288305062e-14,4.412477374389953e-14,4.812128744713627e-14,4.859026609598548e-14
454,2,2.515039784716407e-13,2.7177839093151905e-13,2.832798536217277e-13,2.8522265120823616e-13
488,9,NaN,NaN,NaN,NaN
325,13,NaN,NaN,NaN,NaN
293,13,NaN,NaN,NaN,NaN
8,9,9.36943980161858e-16,1.2309846228533958e-15,1.5405365953366468e-15,1.78019356230753e-15
135,8,NaN,NaN,NaN,NaN
487,6,NaN,NaN,NaN,NaN
68,14,NaN,NaN,NaN,NaN
166,15,NaN,NaN,NaN,NaN
388,6,NaN,NaN,NaN,NaN
102,7,NaN,NaN,NaN,NaN
487,4,NaN,NaN,NaN,NaN
9,5,1.1135097692310652e-15,1.3345906032610671e-15,1.6026463592404293e-15,1.7807181769338103e-15
359,11,NaN,NaN,NaN,NaN
325,6,NaN,NaN,NaN,NaN
486,12,NaN,NaN,NaN,NaN
264,11,NaN,NaN,NaN,NaN
420,10,NaN,NaN,NaN,NaN
418,8,NaN,NaN,NaN,NaN
37,11,NaN,NaN,NaN,NaN
263,6,NaN,NaN,NaN,NaN
134,10,NaN,NaN,NaN,NaN
260,13,NaN,NaN,NaN,NaN
164,12,NaN,NaN,NaN,NaN
391,2,2.305183920749622e-13,2.5458435618837197e-13,2.628923794560482e-13,2.713174171359453e-13
452,15,NaN,NaN,NaN,NaN
71,11,NaN,NaN,NaN,NaN
261,9,NaN,NaN,NaN,NaN
229,16,NaN,NaN,NaN,NaN
12,8,8.764497782837841e-16,1.1956185310436385e-15,1.5222548780718356e-15,1.9699468951102084e-15
72,12,NaN,NaN,NaN,NaN
424,7,NaN,NaN,NaN,NaN
69,2,8.680158427557946e-15,1.1573544570077262e-14,1.3502468665090137e-14,1.3502468665090137e-14
230,10,NaN,NaN,NaN,NaN
453,9,NaN,NaN,NaN,NaN
424,9,NaN,NaN,NaN,NaN
358,6,NaN,NaN,NaN,NaN
164,13,NaN,NaN,NaN,NaN
324,2,8.012665763813985e-14,9.811027124285509e-14,1.0590814270642589e-13,1.0621881487628927e-13
71,7,NaN,NaN,NaN,NaN
389,9,NaN,NaN,NaN,NaN
357,10,NaN,NaN,NaN,NaN
487,2,1.0926639097134165e-13,1.3049061967996355e-13,1.391833901312194e-13,1.407683967092262e-13
426,11,NaN,NaN,NaN,NaN
102,9,NaN,NaN,NaN,NaN
486,5,NaN,NaN,NaN,NaN
326,7,NaN,NaN,NaN,NaN
197,10,NaN,NaN,NaN,NaN
101,13,NaN,NaN,NaN,NaN
74,3,2.7244069292774216e-14,3.1872510608548965e-14,3.6692735978360383e-14,3.824701273025876e-14
38,12,NaN,NaN,NaN,NaN
11,7,1.6389296752484617e-15,2.136661575252217e-15,2.658255137123656e-15,2.866745736113747e-15
292,5,NaN,NaN,NaN,NaN
358,13,NaN,NaN,NaN,NaN
103,2,9.044077463432687e-15,1.1757300702462493e-14,1.2664531581651792e-14,1.2664531581651792e-14
231,3,5.6736519776412556e-14,8.338796854746514e-14,8.567705003700339e-14,8.649457914040992e-14
263,15,NaN,NaN,NaN,NaN
484,13,NaN,NaN,NaN,NaN
8,14,7.85337304644761e-16,1.0568937229282783e-15,1.304948463912513e-15,1.5768509133965343e-15
294,11,NaN,NaN,NaN,NaN
389,15,NaN,NaN,NaN,NaN
70,4,2.696805017584694e-14,3.3036427545391e-14,3.937652330461614e-14,4.0078462477958924e-14
263,14,NaN,NaN,NaN,NaN
260,12,NaN,NaN,NaN,NaN
420,14,NaN,NaN,NaN,NaN
329,12,NaN,NaN,NaN,NaN
326,14,NaN,NaN,NaN,NaN
233,12,NaN,NaN,NaN,NaN
44,15,NaN,NaN,NaN,NaN
326,3,8.017103618980313e-14,9.590177005383202e-14,1.0422725647945624e-13,1.0786023668646508e-13
167,2,1.3314072996606788e-13,1.390540605367857e-13,1.4246586487929313e-13,1.4258370265007832e-13
229,2,2.882000756873553e-14,4.118981343422143e-14,4.89940128668504e-14,4.94490656179357e-14
296,3,4.0599969317778824e-14,5.733231543366364e-14,7.43343124243363e-14,7.875498486374302e-14
295,2,1.7052062704005708e-13,1.8898882427234815e-13,1.9717902519057084e-13,1.974093513730307e-13
229,11,NaN,NaN,NaN,NaN
266,5,NaN,NaN,NaN,NaN
135,13,NaN,NaN,NaN,NaN
389,5,NaN,NaN,NaN,NaN
39,13,NaN,NaN,NaN,NaN
102,15,NaN,NaN,NaN,NaN
232,15,NaN,NaN,NaN,NaN
135,3,9.150199963259194e-14,1.0349434432439038e-13,1.2361824460968853e-13,1.2655058436554625e-13
326,6,NaN,NaN,NaN,NaN
297,6,NaN,NaN,NaN,NaN
232,6,NaN,NaN,NaN,NaN
265,2,1.1403288180281327e-13,1.2385556554358905e-13,1.2799405666279916e-13,1.2804391800158483e-13
453,15,NaN,NaN,NaN,NaN
194,16,NaN,NaN,NaN,NaN
165,14,NaN,NaN,NaN,NaN
421,16,NaN,NaN,NaN,NaN
427,11,NaN,NaN,NaN,NaN
166,3,5.932043973259091e-14,6.701393948964199e-14,7.623196575787793e-14,7.648574211024502e-14
200,2,9.193196185380521e-14,1.1029184176260409e-13,1.161080131055539e-13,1.1696966811932425e-13
105,3,5.6260595271242286e-14,6.819042655663766e-14,7.974992882054653e-14,8.238548338377144e-14
425,2,3.5891048545185947e-13,4.065204249994011e-13,4.584245943884857e-13,4.597937691205718e-13
262,3,5.356056534578464e-14,7.347232992381596e-14,9.03314197930202e-14,1.0372156112946636e-13
9,15,1.1231787959167913e-15,1.3222587213307414e-15,1.4982044382820094e-15,1.6421600248785015e-15
391,3,1.4865745482813715e-13,1.6572537625409865e-13,1.7225707013869386e-13,1.7869467445948386e-13
8,16,7.201743110851936e-16,1.0167166744732146e-15,1.2802675305772352e-15,1.5142560179798172e-15
297,3,7.272082020396367e-14,8.97266275478227e-14,1.0312418639860403e-13,1.0725041377130321e-13
198,14,NaN,NaN,NaN,NaN
168,5,NaN,NaN,NaN,NaN
362,7,NaN,NaN,NaN,NaN
426,5,NaN,NaN,NaN,NaN
328,8,NaN,NaN,NaN,NaN
358,10,NaN,NaN,NaN,NaN
199,6,NaN,NaN,NaN,NaN
420,13,NaN,NaN,NaN,NaN
70,2,3.377388732822745e-14,3.7794588200635484e-14,3.950338607140889e-14,3.96039035932191e-14
12,7,7.384047923121548e-16,1.163279988586434e-15,1.5268049850196947e-15,1.790125092348358e-15
325,2,8.104903307010877e-14,1.0494749474327843e-13,1.1624810759295183e-13,1.1652599151548479e-13
364,2,1.3566923201899582e-13,1.5853003174503135e-13,1.9527823317379872e-13,1.9613284250935146e-13
71,4,5.9043392144690455e-15,8.422937392303575e-15,9.993141914990184e-15,1.189555193123575e-14
484,3,4.918811194234435e-13,5.189753543441759e-13,5.428820322154103e-13,5.558473716253313e-13
452,3,4.202032160381668e-14,6.374817983776675e-14,8.213399908322672e-14,8.31892908162391e-14
298,3,1.2183040236969628e-13,1.4555131546400868e-13,1.731069583649385e-13,1.7608664706602633e-13
70,10,NaN,NaN,NaN,NaN
455,13,NaN,NaN,NaN,NaN
38,11,NaN,NaN,NaN,NaN
136,14,NaN,NaN,NaN,NaN
232,14,NaN,NaN,NaN,NaN
230,11,NaN,NaN,NaN,NaN
233,7,NaN,NaN,NaN,NaN
199,15,NaN,NaN,NaN,NaN
265,7,NaN,NaN,NaN,NaN
390,14,NaN,NaN,NaN,NaN
133,12,NaN,NaN,NaN,NaN
360,11,NaN,NaN,NaN,NaN
169,5,NaN,NaN,NaN,NaN
330,10,NaN,NaN,NaN,NaN
39,11,NaN,NaN,NaN,NaN
485,8,NaN,NaN,NaN,NaN
231,10,NaN,NaN,NaN,NaN
38,9,NaN,NaN,NaN,NaN
36,14,NaN,NaN,NaN,NaN
201,12,NaN,NaN,NaN,NaN
453,5,NaN,NaN,NaN,NaN
388,12,NaN,NaN,NaN,NaN
326,13,NaN,NaN,NaN,NaN
489,9,NaN,NaN,NaN,NaN
389,8,NaN,NaN,NaN,NaN
329,15,NaN,NaN,NaN,NaN
425,9,NaN,NaN,NaN,NaN
168,16,NaN,NaN,NaN,NaN
102,6,NaN,NaN,NaN,NaN
357,15,NaN,NaN,NaN,NaN
197,9,NaN,NaN,NaN,NaN
456,16,NaN,NaN,NaN,NaN
197,13,NaN,NaN,NaN,NaN
231,5,NaN,NaN,NaN,NaN
329,5,NaN,NaN,NaN,NaN
70,16,NaN,NaN,NaN,NaN
293,9,NaN,NaN,NaN,NaN
70,6,NaN,NaN,NaN,NaN
104,2,4.490412607883474e-14,5.28481161478844e-14,5.561238768992785e-14,5.5790727789414524e-14
136,2,9.619693134533339e-14,1.2084868612101652e-13,1.253245633847579e-13,1.2546228268518068e-13
392,7,NaN,NaN,NaN,NaN
487,12,NaN,NaN,NaN,NaN
294,15,NaN,NaN,NaN,NaN
359,12,NaN,NaN,NaN,NaN
168,2,3.935735311158774e-14,4.5609838293402486e-14,4.900531222248297e-14,4.9300263371357273e-14
359,5,NaN,NaN,NaN,NaN
166,10,NaN,NaN,NaN,NaN
134,16,NaN,NaN,NaN,NaN
486,10,NaN,NaN,NaN,NaN
102,12,NaN,NaN,NaN,NaN
201,2,6.029511508639878e-14,7.848551585663173e-14,8.585869163549947e-14,8.605272257704862e-14
293,10,NaN,NaN,NaN,NaN
328,9,NaN,NaN,NaN,NaN
363,7,NaN,NaN,NaN,NaN
71,2,1.5841537862110906e-14,2.066981514502128e-14,2.2002579287576706e-14,2.2090366147265987e-14
486,16,NaN,NaN,NaN,NaN
101,10,NaN,NaN,NaN,NaN
72,7,NaN,NaN,NaN,NaN
361,9,NaN,NaN,NaN,NaN
100,14,NaN,NaN,NaN,NaN
390,5,NaN,NaN,NaN,NaN
453,6,NaN,NaN,NaN,NaN
38,2,2.549679226075275e-15,3.5153024223335706e-15,4.337299730049789e-15,4.426677124420052e-15
45,15,NaN,NaN,NaN,NaN
421,6,NaN,NaN,NaN,NaN
327,11,NaN,NaN,NaN,NaN
202,7,NaN,NaN,NaN,NaN
167,9,NaN,NaN,NaN,NaN
363,16,NaN,NaN,NaN,NaN
293,14,NaN,NaN,NaN,NaN
296,7,NaN,NaN,NaN,NaN
139,7,NaN,NaN,NaN,NaN
230,2,8.192531309619135e-14,1.0062330671840917e-13,1.1159351684936355e-13,1.1180967862534295e-13
200,5,NaN,NaN,NaN,NaN
9,11,1.1364590133917113e-15,1.3400504843349544e-15,1.5659016895599467e-15,1.7766961477699397e-15
233,6,NaN,NaN,NaN,NaN
167,3,1.1285818642694116e-13,1.2496631853221647e-13,1.4714898033321688e-13,1.5240821417982478e-13
296,8,NaN,NaN,NaN,NaN
165,13,NaN,NaN,NaN,NaN
365,2,6.366698689865546e-14,9.083522699765069e-14,1.0592869371931469e-13,1.0647754705464793e-13
355,14,NaN,NaN,NaN,NaN
135,15,NaN,NaN,NaN,NaN
106,3,4.0894774659025995e-14,4.880268687406383e-14,5.354106138123292e-14,5.496123431211512e-14
232,8,NaN,NaN,NaN,NaN
38,10,NaN,NaN,NaN,NaN
395,10,NaN,NaN,NaN,NaN
455,2,9.979320412886183e-14,2.4845387913337495e-13,3.0455237386850266e-13,3.052012780741884e-13
13,8,1.857402518324828e-15,2.304248261751599e-15,2.786103777487242e-15,3.0182790922778453e-15
359,10,NaN,NaN,NaN,NaN
166,11,NaN,NaN,NaN,NaN
458,14,NaN,NaN,NaN,NaN
132,9,NaN,NaN,NaN,NaN
7,10,1.0158726092507792e-15,1.2160352219079078e-15,1.3524930947447535e-15,1.5057434699248285e-15
485,7,NaN,NaN,NaN,NaN
13,7,1.1227469998917652e-15,1.489129895588201e-15,1.7491367027543949e-15,1.9618695449812805e-15
9,6,1.1505260086881301e-15,1.3417291747649383e-15,1.5203158126098086e-15,1.5959197113624365e-15
103,11,NaN,NaN,NaN,NaN
100,16,NaN,NaN,NaN,NaN
360,8,NaN,NaN,NaN,NaN
202,8,NaN,NaN,NaN,NaN
260,10,NaN,NaN,NaN,NaN
392,2,2.180030665093685e-13,2.35324337443901e-13,2.4216611536276153e-13,2.486214747269764e-13
296,2,5.478123065621837e-14,8.776612797459259e-14,9.777570903513903e-14,9.797457488402406e-14
261,12,NaN,NaN,NaN,NaN
389,16,NaN,NaN,NaN,NaN
262,8,NaN,NaN,NaN,NaN
131,4,2.7557397564191776e-14,3.354364872045816e-14,4.125868792616353e-14,4.6522460494604654e-14
427,15,NaN,NaN,NaN,NaN
232,3,5.012812017437188e-14,7.244253653891294e-14,7.519218026155782e-14,7.651412435898323e-14
295,11,NaN,NaN,NaN,NaN
457,11,NaN,NaN,NaN,NaN
453,12,NaN,NaN,NaN,NaN
359,6,NaN,NaN,NaN,NaN
38,8,NaN,NaN,NaN,NaN
485,14,NaN,NaN,NaN,NaN
10,5,1.476014534649755e-15,1.8802803618036052e-15,2.187815520564299e-15,2.358496164012578e-15
456,8,NaN,NaN,NaN,NaN
261,13,NaN,NaN,NaN,NaN
327,7,NaN,NaN,NaN,NaN
299,3,2.876057733180868e-13,3.334536797882638e-13,3.5075030600181893e-13,3.633081305130302e-13
165,7,NaN,NaN,NaN,NaN
326,2,1.8372061406783096e-13,2.5902311442043986e-13,2.692966050345839e-13,2.727939635415265e-13
266,2,3.3039548828762534e-14,4.00643433489531e-14,4.320664478808667e-14,4.493491057961014e-14
388,13,NaN,NaN,NaN,NaN
38,16,NaN,NaN,NaN,NaN
136,3,8.413046901332558e-14,9.481942872352216e-14,1.1398595616808096e-13,1.2614445815934293e-13
263,3,4.678477878223676e-14,7.095448885143092e-14,8.151962424724467e-14,8.626943298698194e-14
423,12,NaN,NaN,NaN,NaN
234,12,NaN,NaN,NaN,NaN
230,13,NaN,NaN,NaN,NaN
231,11,NaN,NaN,NaN,NaN
426,2,1.4467335329496234e-13,1.7569954767171744e-13,1.8408022078493162e-13,1.8477052070179296e-13
71,13,NaN,NaN,NaN,NaN
200,3,7.2714927645599e-14,8.804514780647615e-14,1.0659541468485616e-13,1.1031562502642166e-13
485,15,NaN,NaN,NaN,NaN
325,16,NaN,NaN,NaN,NaN
488,4,NaN,NaN,NaN,NaN
297,12,NaN,NaN,NaN,NaN
72,4,5.490756034419421e-15,7.643728816349649e-15,9.783018728585804e-15,1.0812716969837608e-14
40,3,3.757503548313271e-15,5.876396526685417e-15,7.28899184560018e-15,7.91470410350103e-15
46,15,NaN,NaN,NaN,NaN
166,14,NaN,NaN,NaN,NaN
9,12,1.1575774394801849e-15,1.3670438332908848e-15,1.5511529692879527e-15,1.7287659047026038e-15
105,2,5.653822092208437e-14,6.240811264838994e-14,6.467684380640988e-14,6.483889603198274e-14
327,3,5.345841483657169e-14,7.336473901484628e-14,8.40489243082705e-14,8.905573986610959e-14
327,14,NaN,NaN,NaN,NaN
390,15,NaN,NaN,NaN,NaN
425,7,NaN,NaN,NaN,NaN
11,5,2.3465814331973827e-15,2.8733650202416933e-15,3.2718731342404404e-15,3.3603021378685604e-15
421,10,NaN,NaN,NaN,NaN
454,15,NaN,NaN,NaN,NaN
488,2,2.5321124090654473e-13,2.8344740696955665e-13,3.012516692181143e-13,3.0203606314926437e-13
267,2,9.843146385754529e-14,1.1986579953899806e-13,1.2564677352738958e-13,1.2591640179676165e-13
327,2,6.121286781750162e-14,7.928419681587973e-14,8.644711390752127e-14,8.743133152316668e-14
453,3,4.144890010105942e-13,4.425540740115264e-13,4.867414030459704e-13,5.126541472707252e-13
456,2,4.683360188456908e-13,5.001393019859098e-13,5.055124594114263e-13,5.060933412952659e-13
102,4,5.697931405052975e-15,8.591741443460944e-15,1.0753215820902026e-14,1.2354641142593632e-14
427,2,6.864079425624082e-14,9.039840703828722e-14,1.0745731327887483e-13,1.0820666692796043e-13
103,9,NaN,NaN,NaN,NaN
74,15,NaN,NaN,NaN,NaN
137,14,NaN,NaN,NaN,NaN
327,6,NaN,NaN,NaN,NaN
168,8,NaN,NaN,NaN,NaN
361,11,NaN,NaN,NaN,NaN
297,8,NaN,NaN,NaN,NaN
389,6,NaN,NaN,NaN,NaN
262,9,NaN,NaN,NaN,NaN
393,7,NaN,NaN,NaN,NaN
199,14,NaN,NaN,NaN,NaN
230,16,NaN,NaN,NaN,NaN
359,13,NaN,NaN,NaN,NaN
454,9,NaN,NaN,NaN,NaN
12,5,1.4785345332136777e-15,1.826080292059678e-15,2.171853524607732e-15,2.3493607838304796e-15
72,11,NaN,NaN,NaN,NaN
486,14,NaN,NaN,NaN,NaN
41,3,8.507905414475508e-15,1.1448909755281856e-14,1.2100843530869911e-14,1.2709340187056005e-14
10,6,1.392714100550919e-15,1.6225232784117638e-15,1.7795416601935476e-15,1.914981888257514e-15
167,10,NaN,NaN,NaN,NaN
198,13,NaN,NaN,NaN,NaN
360,6,NaN,NaN,NaN,NaN
364,7,NaN,NaN,NaN,NaN
47,15,NaN,NaN,NaN,NaN
136,11,NaN,NaN,NaN,NaN
39,9,NaN,NaN,NaN,NaN
234,7,NaN,NaN,NaN,NaN
39,12,NaN,NaN,NaN,NaN
39,2,2.831461555998637e-14,3.086548182665181e-14,3.163074170665144e-14,3.239600158665107e-14
136,13,NaN,NaN,NaN,NaN
8,10,9.033339365463688e-16,1.2044452487284917e-15,1.5282329075786394e-15,1.6452719336336374e-15
359,3,1.0171739631497337e-13,1.2182944729688085e-13,1.3622180226795282e-13,1.5526659275900416e-13
136,8,NaN,NaN,NaN,NaN
294,13,NaN,NaN,NaN,NaN
422,16,NaN,NaN,NaN,NaN
298,12,NaN,NaN,NaN,NaN
230,9,NaN,NaN,NaN,NaN
487,5,NaN,NaN,NaN,NaN
456,13,NaN,NaN,NaN,NaN
