players,actions,batch_size,min,max,mean,median,std,trials
58,3,10,3.5166916e7,5.4154062e7,3.791121977272727e7,3.6776688e7,3.051574476758353e6,132.0
59,3,10,3.5803872e7,7.517226e7,3.950296133070866e7,3.8197222e7,4.755936603161745e6,127.0
60,3,10,3.7209844e7,5.6074998e7,3.980871934920635e7,3.87264535e7,3.2239568251578137e6,126.0
61,3,10,3.8595957e7,6.075794e7,4.429169217699115e7,4.3501922e7,4.326430351109434e6,113.0
62,3,10,3.9387195e7,6.9148861e7,4.282865100854701e7,4.178386e7,4.114782371386919e6,117.0
63,3,10,4.0375375e7,6.2344945e7,4.352657017391305e7,4.2467093e7,3.349144883762207e6,115.0
64,3,10,4.2305218e7,8.3596966e7,4.702870285981309e7,4.5516675e7,6.134479635767439e6,107.0
65,3,10,4.4025885e7,6.9371244e7,4.7019430588785045e7,4.6048643e7,3.472301789844193e6,107.0
66,3,10,4.4838373e7,8.0471743e7,4.9669291425742574e7,4.8294824e7,5.2505791630801745e6,101.0
67,3,10,4.6708452e7,8.2344178e7,5.055614362626263e7,4.9265231e7,4.782497172363033e6,99.0
68,3,10,4.7225971e7,8.0660781e7,5.168001263917526e7,5.0478798e7,5.174478957628345e6,97.0
69,3,10,4.8996744e7,8.2039402e7,5.7727926022988506e7,5.43047e7,7.552712115154636e6,87.0
70,3,10,5.1296806e7,8.4332371e7,5.544588685714286e7,5.4436078e7,5.200448054944883e6,91.0
71,3,10,5.1325572e7,9.0142829e7,5.8707168325581394e7,5.6325434e7,7.099593340908978e6,86.0
72,3,10,5.2617397e7,9.4669235e7,6.024459827380952e7,5.74345435e7,7.341512254774506e6,84.0
73,3,10,5.4274593e7,8.8276378e7,6.003254503571428e7,5.8105023e7,6.16059472942835e6,84.0
74,3,10,5.615373e7,9.414258e7,6.32182885125e7,6.0907247e7,7.607689549030249e6,80.0
75,3,10,5.7990888e7,9.6356691e7,6.27830621375e7,6.1191535e7,6.210967159123637e6,80.0
76,3,10,5.9764976e7,9.2253827e7,6.433425548717949e7,6.3403682e7,5.590329524413332e6,78.0
63,6,1,7.72661203748e11,7.72661203748e11,7.72661203748e11,7.72661203748e11,NaN,1.0
77,3,10,6.2564284e7,9.6972868e7,6.729461182666667e7,6.5376887e7,6.095809671446877e6,75.0
78,3,10,6.18227e7,7.242158e7,6.582692344736842e7,6.5787845e7,1.9560006932683734e6,76.0
79,3,10,6.5893775e7,1.01938497e8,7.075433415492958e7,6.9083263e7,6.163846332615908e6,71.0
80,3,10,6.4807641e7,7.7788489e7,6.934594112328768e7,6.9185076e7,2.3983997678710865e6,73.0
81,3,10,6.8830996e7,1.15542075e8,7.437947760294117e7,7.2308808e7,8.067849366250422e6,68.0
82,3,10,6.9819085e7,8.8644838e7,7.394686026470588e7,7.32756585e7,3.307901147940739e6,68.0
83,3,10,7.175551e7,1.10108742e8,7.741855224615385e7,7.5381333e7,7.487413509854858e6,65.0
84,3,10,7.2939953e7,8.7320901e7,7.649696154545455e7,7.5655803e7,2.5521632711295737e6,66.0
85,3,10,7.5201573e7,1.21486717e8,8.093357885483871e7,7.948963e7,7.064889870551249e6,62.0
86,3,10,7.7451622e7,8.6853698e7,8.106927125806452e7,8.05269275e7,2.1580074177923673e6,62.0
87,3,10,7.8627969e7,1.55832073e8,8.549148101694915e7,8.2360242e7,1.1790901066245986e7,59.0
88,3,10,8.0116596e7,9.4723903e7,8.41509326e7,8.30951195e7,3.1130046746218516e6,60.0
89,3,10,8.1910071e7,1.342002e8,8.949608001785715e7,8.72742995e7,8.962746777119284e6,56.0
90,3,10,8.4353156e7,9.7864798e7,8.968666901785715e7,8.880168e7,2.926401885803635e6,56.0
91,3,10,8.5584677e7,1.52639902e8,9.273965242592593e7,9.01137285e7,1.049903708571894e7,54.0
92,3,10,8.7601664e7,1.21413259e8,9.250797701818182e7,9.1157413e7,4.71527248379676e6,55.0
93,3,10,9.1261841e7,1.55566913e8,9.782298934615384e7,9.55266885e7,1.1090191133319445e7,52.0
94,3,10,9.4025242e7,1.3175861e8,9.691776676923077e7,9.57042e7,5.270147139257472e6,52.0
95,3,10,9.5216297e7,1.49291406e8,1.0232011259183674e8,9.95186e7,1.1185199068775943e7,49.0
96,3,10,9.7699587e7,1.22942204e8,1.0088507836e8,9.9763474e7,3.9404374855991676e6,50.0
97,3,10,9.9028132e7,1.45153724e8,1.06240314125e8,1.0346004e8,9.618171276487386e6,48.0
98,3,10,1.02357993e8,1.36247627e8,1.0570436035416667e8,1.04336158e8,5.200170107839503e6,48.0
99,3,10,1.02826621e8,1.4576466e8,1.0875642156521739e8,1.062617235e8,8.600739257663712e6,46.0
100,3,10,1.0556755e8,1.38875742e8,1.0899204860869566e8,1.074347335e8,5.169209349358275e6,46.0
101,3,10,1.08474722e8,1.58860277e8,1.15714291e8,1.13643695e8,9.63547044023779e6,44.0
102,3,10,1.10534451e8,1.51565651e8,1.152273990909091e8,1.139830785e8,6.07678589621911e6,44.0
103,3,10,1.13371391e8,1.68329591e8,1.2093777259523809e8,1.17327709e8,1.1338026057547202e7,42.0
104,3,10,1.13818377e8,1.76858665e8,1.1850268344186047e8,1.16644074e8,9.529114522334518e6,43.0
105,3,10,1.19294472e8,1.74705219e8,1.27907039025e8,1.23956761e8,1.0920874401329009e7,40.0
106,3,10,1.19727931e8,1.66635646e8,1.2486653856097561e8,1.23682056e8,7.16727659855722e6,41.0
108,3,10,1.23711062e8,1.81271848e8,1.2903568171794872e8,1.26831839e8,9.24926933084177e6,39.0
107,3,10,1.21065484e8,1.76932826e8,1.3134464358974358e8,1.27743263e8,1.1833662412689403e7,39.0
110,3,10,1.30741358e8,1.8376661e8,1.4097759783333334e8,1.371022175e8,1.224891912726609e7,36.0
109,3,10,1.26561887e8,1.78389503e8,1.3103866987179486e8,1.29568638e8,8.167466486708624e6,39.0
111,3,10,1.3097478e8,2.00272502e8,1.4083615233333334e8,1.378879955e8,1.2613623612134773e7,36.0
112,3,10,1.32493936e8,1.91180154e8,1.3801232797297296e8,1.35933846e8,9.365572534869928e6,37.0
113,3,10,1.37353133e8,2.16510807e8,1.4671307057142857e8,1.44881513e8,1.3713566472026037e7,35.0
114,3,10,1.38948172e8,1.91124448e8,1.440163614857143e8,1.42403241e8,8.685811759721285e6,35.0
115,3,10,1.40662317e8,2.76490925e8,1.5328285084848484e8,1.47926215e8,2.3066699720408577e7,33.0
116,3,10,1.43572014e8,1.94357948e8,1.4856565361764705e8,1.46948485e8,8.550824611252135e6,34.0
117,3,10,1.48486527e8,2.23986188e8,1.5865501484375e8,1.547402735e8,1.4041257874182217e7,32.0
118,3,10,1.48817944e8,1.95583539e8,1.5470739463636363e8,1.52368393e8,8.068676011972785e6,33.0
120,3,10,1.5367638e8,2.03805491e8,1.5912938609375e8,1.569233305e8,8.663331752432715e6,32.0
119,3,10,1.52590616e8,2.59673585e8,1.6519110638709676e8,1.59565707e8,1.948912552914661e7,31.0
121,3,10,1.5680919e8,2.12070616e8,1.6240615441935483e8,1.60311819e8,9.743924623712461e6,31.0
122,3,10,1.5937722e8,2.60993705e8,1.718697632e8,1.66616974e8,1.859772091140056e7,30.0
124,3,10,1.66692106e8,2.59152501e8,1.7492466179310346e8,1.70801224e8,1.68878758042005e7,29.0
123,3,10,1.61126873e8,2.1956982e8,1.6814825306666666e8,1.65398833e8,1.0427475096270753e7,30.0
126,3,10,1.7158617e8,2.29474959e8,1.791702004642857e8,1.760935965e8,1.0752144582651464e7,28.0
125,3,10,1.70315805e8,2.66724804e8,1.8025404225e8,1.763328645e8,1.7520080315793052e7,28.0
127,3,10,1.74327639e8,2.26792572e8,1.814692332142857e8,1.79120886e8,9.922461964645587e6,28.0
128,3,10,1.77585355e8,2.69933578e8,1.8882903796296296e8,1.82822458e8,1.808477410261426e7,27.0
2,4,10,334633.0,2.926438e7,510944.0851041987,476552.0,1.1396565961465414e6,9741.0
3,4,10,619042.0,3.1763501e7,742233.0755813953,698136.5,1.1687926536655612e6,6708.0
4,4,10,954377.0,1.2704056e7,1.0759679158212822e6,1.010392e6,605719.1055907273,4633.0
5,4,10,1.503676e6,1.9362989e7,1.6861088864481244e6,1.606331e6,1.0020004179913084e6,2959.0
6,4,10,2.230361e6,1.6116003e7,2.5204302737373738e6,2.3721345e6,928851.5764907469,1980.0
7,4,10,3.079248e6,1.8998479e7,3.4757726580779944e6,3.316252e6,1.2182210611710344e6,1436.0
8,4,10,4.251026e6,1.2705599e7,4.675886302434457e6,4.4879145e6,887956.3802302866,1068.0
9,4,10,5.750554e6,1.7553936e7,6.302772412136536e6,6.087222e6,1.2268233277174176e6,791.0
10,4,10,7.316428e6,1.5006904e7,7.952945296178344e6,7.673514e6,1.0063138535636814e6,628.0
11,4,10,9.387909e6,1.9475032e7,1.01102134048583e7,9.7845045e6,1.3848850804083028e6,494.0
12,4,10,1.1554531e7,1.9502113e7,1.248745157e7,1.207752e7,1.2047327667419442e6,400.0
13,4,10,1.4442567e7,2.5920441e7,1.5555654130434783e7,1.50479925e7,1.7143356934829475e6,322.0
14,4,10,1.7395125e7,2.2333842e7,1.8557539918518517e7,1.80734535e7,1.1760576716956408e6,270.0
15,4,10,2.1014175e7,2.9584126e7,2.2420160206278026e7,2.18411e7,1.5281566834823801e6,223.0
16,4,10,2.4685063e7,3.2731403e7,2.625805135078534e7,2.567153e7,1.3321937063318128e6,191.0
17,4,10,2.9285691e7,3.7662406e7,3.1162670186335403e7,3.0477347e7,1.697454949223849e6,161.0
18,4,10,3.407737e7,4.2071021e7,3.586207851428571e7,3.51773825e7,1.6155005892115962e6,140.0
19,4,10,3.952918e7,5.266379e7,4.1885935858333334e7,4.12148045e7,2.086786279748357e6,120.0
20,4,10,4.4740474e7,5.90295e7,4.746508537735849e7,4.7338907e7,1.944759132630223e6,106.0
21,4,10,5.1449082e7,7.9192173e7,5.8695773011627905e7,5.6370707e7,6.362761875430664e6,86.0
22,4,10,5.7996244e7,6.6984517e7,6.159233167073171e7,6.148119e7,1.933807303446938e6,82.0
23,4,10,6.6080946e7,8.1320141e7,7.078611094366197e7,7.0026655e7,2.9422889009829597e6,71.0
24,4,10,7.5289997e7,8.6195509e7,7.8583421484375e7,7.82745265e7,2.0268753457275936e6,64.0
25,4,10,8.6600004e7,1.02203138e8,9.093597265454546e7,9.02376e7,3.4080003261003974e6,55.0
26,4,10,9.5298508e7,1.04496047e8,9.870018619607843e7,9.7910423e7,2.1533698922901195e6,51.0
27,4,10,1.07840187e8,1.21232716e8,1.1272877791111112e8,1.12063671e8,3.355174973988451e6,45.0
28,4,10,1.19240306e8,1.30106993e8,1.2216289841463415e8,1.21581326e8,2.4043991752817477e6,41.0
29,4,10,1.33559148e8,1.5147043e8,1.4077766716666666e8,1.403329395e8,3.7809732750371974e6,36.0
30,4,10,1.45371857e8,1.58260923e8,1.494406358529412e8,1.48171631e8,3.675445111981356e6,34.0
31,4,10,1.62472655e8,1.82800451e8,1.7109235123333332e8,1.68736917e8,5.677597604717526e6,30.0
32,4,10,1.77022856e8,1.91165935e8,1.8200141275e8,1.815857725e8,3.815907852151148e6,28.0
33,4,10,1.98482554e8,3.01066624e8,2.0939332470833334e8,2.03404646e8,2.0524454670465127e7,24.0
34,4,10,2.12912307e8,2.81460844e8,2.2091108026086956e8,2.16667474e8,1.412943686840171e7,23.0
35,4,10,2.31406051e8,3.20645512e8,2.4136834219047618e8,2.36289785e8,1.8522219973529287e7,21.0
36,4,10,2.52791209e8,3.06533882e8,2.6043550965e8,2.56885514e8,1.1645409105905961e7,20.0
37,4,10,2.76373726e8,3.7668291e8,2.873773391111111e8,2.823203665e8,2.2641040076125044e7,18.0
38,4,10,2.96555776e8,3.58143869e8,3.072276684705882e8,3.03167091e8,1.4435367294497175e7,17.0
39,4,10,3.2011013e8,4.42830153e8,3.3596705993333334e8,3.28010695e8,2.9789688130814727e7,15.0
40,4,10,3.44327047e8,4.08856628e8,3.5665938293333334e8,3.54335823e8,1.5694373565639101e7,15.0
41,4,10,3.76938143e8,4.92423954e8,3.954483080769231e8,3.89212286e8,2.991613779587412e7,13.0
42,4,10,4.00621061e8,4.64684279e8,4.1335717e8,4.08050483e8,1.7013708085082848e7,13.0
43,4,10,4.39593749e8,5.4856102e8,4.637753936363636e8,4.51586338e8,3.137300095034686e7,11.0
44,4,10,4.61371139e8,5.38175894e8,4.7629413309090906e8,4.70671453e8,2.1658645910724614e7,11.0
45,4,10,5.07475796e8,6.13305639e8,5.367664219e8,5.22866673e8,3.190615734933301e7,10.0
46,4,10,5.29870424e8,5.95534823e8,5.490333088e8,5.47434294e8,1.862046292949763e7,10.0
47,4,10,5.80326498e8,6.76656179e8,6.090123372222222e8,5.96629445e8,3.0631270030568514e7,9.0
48,4,10,5.95797973e8,6.83384916e8,6.199930808888888e8,6.17736558e8,2.616984715781096e7,9.0
49,4,10,6.62211529e8,7.87207171e8,6.871531065e8,6.69104622e8,4.264951355777967e7,8.0
50,4,10,6.91245094e8,7.371956e8,7.0228527425e8,6.971673195e8,1.5334505501067925e7,8.0
51,4,10,7.4980113e8,8.65047558e8,7.789359664285715e8,7.637067e8,4.1453805551114716e7,7.0
52,4,10,7.74599018e8,8.5202547e8,7.907415757142857e8,7.82099215e8,2.7548483163892563e7,7.0
53,4,10,8.350125e8,9.53592165e8,8.714537081666666e8,8.55258521e8,4.297303560014941e7,6.0
54,4,10,8.70328386e8,9.6460952e8,8.97407721e8,8.88371397e8,3.504128225744599e7,6.0
55,4,10,9.405277e8,1.064942551e9,9.757214323333334e8,9.63128503e8,4.555694712610674e7,6.0
56,4,10,9.73596994e8,1.050393263e9,9.957068766666666e8,9.877627865e8,2.8070876768117454e7,6.0
57,4,10,1.05519917e9,1.160249029e9,1.1046931384e9,1.10256795e9,4.692960384490451e7,5.0
58,4,10,1.075206843e9,1.155031003e9,1.1057089364e9,1.098727231e9,3.0828235769182555e7,5.0
59,4,10,1.164999122e9,1.271225286e9,1.1998986254e9,1.191304823e9,4.3390725929799005e7,5.0
60,4,10,1.187981985e9,1.264157529e9,1.2124473346e9,1.208406835e9,3.0994979509132486e7,5.0
61,4,10,1.288472313e9,1.397195796e9,1.32299668875e9,1.303159323e9,5.1357166775809616e7,4.0
62,4,10,1.320108977e9,1.391323161e9,1.34447304825e9,1.3332300275e9,3.201625810275031e7,4.0
63,4,10,1.419624852e9,1.58339239e9,1.475550305e9,1.449591989e9,7.433360564059906e7,4.0
64,4,10,1.4232794e9,1.505125979e9,1.4588338e9,1.4534649105e9,3.4256297662105896e7,4.0
65,4,10,1.574395355e9,1.717343908e9,1.62924114175e9,1.612612652e9,6.1926773318378955e7,4.0
66,4,10,1.5674237e9,1.639667433e9,1.59247148025e9,1.581397394e9,3.2284024603828702e7,4.0
67,4,10,1.725890858e9,1.885003066e9,1.787663565e9,1.752096771e9,8.531073385124314e7,3.0
68,4,10,1.719284845e9,1.784843815e9,1.7427783836666667e9,1.724206491e9,3.651275167365321e7,3.0
69,4,10,1.898886978e9,1.989892645e9,1.9383747013333333e9,1.926344481e9,4.6680322486890905e7,3.0
70,4,10,1.888052803e9,1.93515088e9,1.9080417913333333e9,1.900921691e9,2.4342947353228044e7,3.0
71,4,10,2.062390432e9,2.122834451e9,2.0844460756666667e9,2.068113344e9,3.336822516990666e7,3.0
72,4,10,2.109727343e9,2.191960874e9,2.139508456e9,2.116837151e9,4.556401494583482e7,3.0
73,4,10,2.211612364e9,2.413721598e9,2.3004216196666665e9,2.275930897e9,1.0325639079286267e8,3.0
74,4,10,2.270899113e9,2.354389184e9,2.306234082e9,2.293413949e9,4.319623648536441e7,3.0
75,4,10,2.535657394e9,2.581124423e9,2.5583909085e9,2.5583909085e9,3.215004452630541e7,2.0
76,4,10,2.672621783e9,2.698780115e9,2.685700949e9,2.685700949e9,1.8496733941729065e7,2.0
77,4,10,2.684014518e9,2.820761415e9,2.7523879665e9,2.7523879665e9,9.669465817491835e7,2.0
78,4,10,2.672051136e9,2.803641401e9,2.7378462685e9,2.7378462685e9,9.30483687196348e7,2.0
79,4,10,2.970369219e9,3.040378532e9,3.0053738755e9,3.0053738755e9,4.9504059968511514e7,2.0
80,4,10,2.861527232e9,3.057100697e9,2.9593139645e9,2.9593139645e9,1.382913233216499e8,2.0
81,4,10,3.132502751e9,3.249866669e9,3.19118471e9,3.19118471e9,8.29888222844219e7,2.0
82,4,10,3.270541466e9,3.414464594e9,3.34250303e9,3.34250303e9,1.0176901977837947e8,2.0
83,4,10,3.326405559e9,3.518959217e9,3.422682388e9,3.422682388e9,1.361559973140753e8,2.0
84,4,10,3.563676171e9,3.674037574e9,3.6188568725e9,3.6188568725e9,7.803729644256139e7,2.0
85,4,10,4.253835281e9,4.781650259e9,4.51774277e9,4.51774277e9,3.732215501556284e8,2.0
86,4,10,5.526200969e9,5.526200969e9,5.526200969e9,5.526200969e9,NaN,1.0
87,4,10,5.839636394e9,5.839636394e9,5.839636394e9,5.839636394e9,NaN,1.0
88,4,10,5.974789544e9,5.974789544e9,5.974789544e9,5.974789544e9,NaN,1.0
89,4,10,5.379901593e9,5.379901593e9,5.379901593e9,5.379901593e9,NaN,1.0
90,4,10,6.431077813e9,6.431077813e9,6.431077813e9,6.431077813e9,NaN,1.0
91,4,10,6.602708587e9,6.602708587e9,6.602708587e9,6.602708587e9,NaN,1.0
92,4,10,6.974610883e9,6.974610883e9,6.974610883e9,6.974610883e9,NaN,1.0
93,4,10,6.863531837e9,6.863531837e9,6.863531837e9,6.863531837e9,NaN,1.0
94,4,10,7.395025002e9,7.395025002e9,7.395025002e9,7.395025002e9,NaN,1.0
95,4,10,7.310843639e9,7.310843639e9,7.310843639e9,7.310843639e9,NaN,1.0
96,4,10,7.419933088e9,7.419933088e9,7.419933088e9,7.419933088e9,NaN,1.0
97,4,10,7.276011475e9,7.276011475e9,7.276011475e9,7.276011475e9,NaN,1.0
98,4,10,8.698694992e9,8.698694992e9,8.698694992e9,8.698694992e9,NaN,1.0
99,4,10,8.577485039e9,8.577485039e9,8.577485039e9,8.577485039e9,NaN,1.0
100,4,10,9.06018983e9,9.06018983e9,9.06018983e9,9.06018983e9,NaN,1.0
101,4,10,9.275849945e9,9.275849945e9,9.275849945e9,9.275849945e9,NaN,1.0
102,4,10,9.417030219e9,9.417030219e9,9.417030219e9,9.417030219e9,NaN,1.0
103,4,10,9.075523321e9,9.075523321e9,9.075523321e9,9.075523321e9,NaN,1.0
104,4,10,1.0042555132e10,1.0042555132e10,1.0042555132e10,1.0042555132e10,NaN,1.0
105,4,10,1.0174536398e10,1.0174536398e10,1.0174536398e10,1.0174536398e10,NaN,1.0
106,4,10,1.0504221019e10,1.0504221019e10,1.0504221019e10,1.0504221019e10,NaN,1.0
107,4,10,1.0603952751e10,1.0603952751e10,1.0603952751e10,1.0603952751e10,NaN,1.0
108,4,10,1.1119674031e10,1.1119674031e10,1.1119674031e10,1.1119674031e10,NaN,1.0
109,4,10,1.129295592e10,1.129295592e10,1.129295592e10,1.129295592e10,NaN,1.0
110,4,10,1.1799543904e10,1.1799543904e10,1.1799543904e10,1.1799543904e10,NaN,1.0
111,4,10,1.1810567695e10,1.1810567695e10,1.1810567695e10,1.1810567695e10,NaN,1.0
112,4,10,1.2452764253e10,1.2452764253e10,1.2452764253e10,1.2452764253e10,NaN,1.0
113,4,10,1.2580341702e10,1.2580341702e10,1.2580341702e10,1.2580341702e10,NaN,1.0
114,4,10,1.3007311872e10,1.3007311872e10,1.3007311872e10,1.3007311872e10,NaN,1.0
115,4,10,1.3248407543e10,1.3248407543e10,1.3248407543e10,1.3248407543e10,NaN,1.0
116,4,10,1.370667265e10,1.370667265e10,1.370667265e10,1.370667265e10,NaN,1.0
117,4,10,1.3793919989e10,1.3793919989e10,1.3793919989e10,1.3793919989e10,NaN,1.0
118,4,10,1.4681412014e10,1.4681412014e10,1.4681412014e10,1.4681412014e10,NaN,1.0
119,4,10,1.4536456271e10,1.4536456271e10,1.4536456271e10,1.4536456271e10,NaN,1.0
64,6,1,8.31690773247e11,8.31690773247e11,8.31690773247e11,8.31690773247e11,NaN,1.0
120,4,10,1.5591881077e10,1.5591881077e10,1.5591881077e10,1.5591881077e10,NaN,1.0
121,4,10,1.5529259448e10,1.5529259448e10,1.5529259448e10,1.5529259448e10,NaN,1.0
122,4,10,1.4822601504e10,1.4822601504e10,1.4822601504e10,1.4822601504e10,NaN,1.0
123,4,10,1.6933266123e10,1.6933266123e10,1.6933266123e10,1.6933266123e10,NaN,1.0
124,4,10,1.7485135688e10,1.7485135688e10,1.7485135688e10,1.7485135688e10,NaN,1.0
125,4,10,1.7884249232e10,1.7884249232e10,1.7884249232e10,1.7884249232e10,NaN,1.0
126,4,10,1.8131477047e10,1.8131477047e10,1.8131477047e10,1.8131477047e10,NaN,1.0
2,5,10,499746.0,2.0615702e7,610391.0202305051,546564.5,842421.6595101163,8156.0
3,5,10,1.034077e6,1.1343281e7,1.1727707556390977e6,1.107286e6,607773.16095363,4256.0
127,4,10,1.8906677502e10,1.8906677502e10,1.8906677502e10,1.8906677502e10,NaN,1.0
4,5,10,1.993163e6,1.1198547e7,2.2235398280623606e6,2.129341e6,720969.3836583804,2245.0
5,5,10,3.625032e6,1.6582338e7,4.0320244119547657e6,3.8695745e6,1.174993649661401e6,1238.0
6,5,10,6.087312e6,1.4637236e7,6.616501109933775e6,6.386178e6,999115.3640390951,755.0
7,5,10,9.648073e6,1.8758296e7,1.039558648125e7,1.01266175e7,1.2795334814448098e6,480.0
8,5,10,1.4496019e7,2.2584589e7,1.5420120157407407e7,1.5014575e7,1.2149595124325592e6,324.0
9,5,10,2.1198175e7,3.0099233e7,2.2844340529680364e7,2.2243112e7,1.7541541053523356e6,219.0
128,4,10,1.8939111069e10,1.8939111069e10,1.8939111069e10,1.8939111069e10,NaN,1.0
10,5,10,2.9628041e7,3.6977753e7,3.15962563081761e7,3.0882525e7,1.7816574971785275e6,159.0
11,5,10,4.0403097e7,5.580019e7,4.422873805263158e7,4.36443565e7,2.484289888498682e6,114.0
12,5,10,5.6419623e7,1.04242935e8,6.208398316049383e7,5.8770413e7,1.1425571108026158e7,81.0
13,5,10,6.9659294e7,9.2456846e7,7.551738698507462e7,7.5038075e7,3.4451682284714757e6,67.0
14,5,10,9.1150122e7,1.09353118e8,9.744545311538461e7,9.76345865e7,2.643710136376014e6,52.0
15,5,10,1.21791912e8,1.35829994e8,1.25366745675e8,1.247632975e8,2.401512825105783e6,40.0
16,5,10,1.52888653e8,1.63397977e8,1.569583975e8,1.56543587e8,2.6945107307885378e6,32.0
17,5,10,1.90009307e8,2.20844303e8,1.9927528942307693e8,1.97894192e8,7.602631253295196e6,26.0
18,5,10,2.33617531e8,4.14683369e8,2.5882864875e8,2.41429367e8,5.2925746579105996e7,20.0
19,5,10,2.81499043e8,3.0438376e8,2.887967526111111e8,2.868883035e8,6.361025909476007e6,18.0
20,5,10,3.48155173e8,3.97726824e8,3.61967373e8,3.59350578e8,1.2787832291252421e7,14.0
22,5,10,4.90794505e8,5.29417513e8,5.085882404e8,5.066541555e8,1.047204696006128e7,10.0
21,5,10,4.1618973e8,4.51291272e8,4.266577764166667e8,4.23480551e8,1.044722912293995e7,12.0
23,5,10,6.0927009e8,7.28034513e8,6.59923909375e8,6.56644554e8,4.350222774843128e7,8.0
25,5,10,8.29551108e8,1.072415751e9,8.776060431666666e8,8.377966505e8,9.583914886575918e7,6.0
24,5,10,6.9762316e8,7.36000712e8,7.156514855714285e8,7.13116246e8,1.2747125928816777e7,7.0
26,5,10,9.73471327e8,1.03441912e9,9.902507736666666e8,9.84950725e8,2.2320665573345494e7,6.0
27,5,10,1.239025157e9,1.297399911e9,1.274165254e9,1.280117974e9,2.629560016394293e7,4.0
28,5,10,1.265239086e9,1.32974214e9,1.291578868e9,1.285667123e9,2.9329238445451528e7,4.0
30,5,10,1.717642674e9,2.060182678e9,1.8477491083333333e9,1.765421973e9,1.8551746951223958e8,3.0
31,5,10,1.83318672e9,1.93894288e9,1.8726325886666667e9,1.845768166e9,5.776992512022484e7,3.0
29,5,10,1.492678503e9,1.646691634e9,1.5405285e9,1.5113719315e9,7.142650448432994e7,4.0
32,5,10,2.19721055e9,2.351318743e9,2.2662447643333335e9,2.250205e9,7.829616412911278e7,3.0
33,5,10,2.362156566e9,2.456667762e9,2.4055024233333335e9,2.397682942e9,4.773834683542535e7,3.0
34,5,10,2.886382063e9,2.957815414e9,2.9220987385e9,2.9220987385e9,5.051100689497884e7,2.0
35,5,10,3.200032483e9,3.26543541e9,3.2327339465e9,3.2327339465e9,4.624685319114874e7,2.0
36,5,10,3.580957373e9,3.700906698e9,3.6409320355e9,3.6409320355e9,8.481698110624908e7,2.0
37,5,10,6.267578099e9,6.267578099e9,6.267578099e9,6.267578099e9,NaN,1.0
38,5,10,5.841019873e9,5.841019873e9,5.841019873e9,5.841019873e9,NaN,1.0
39,5,10,7.212634452e9,7.212634452e9,7.212634452e9,7.212634452e9,NaN,1.0
40,5,10,8.251321742e9,8.251321742e9,8.251321742e9,8.251321742e9,NaN,1.0
41,5,10,7.967381278e9,7.967381278e9,7.967381278e9,7.967381278e9,NaN,1.0
42,5,10,9.748132028e9,9.748132028e9,9.748132028e9,9.748132028e9,NaN,1.0
43,5,10,1.2153047092e10,1.2153047092e10,1.2153047092e10,1.2153047092e10,NaN,1.0
44,5,10,1.6160207202e10,1.6160207202e10,1.6160207202e10,1.6160207202e10,NaN,1.0
45,5,10,1.2658019638e10,1.2658019638e10,1.2658019638e10,1.2658019638e10,NaN,1.0
46,5,10,1.438798513e10,1.438798513e10,1.438798513e10,1.438798513e10,NaN,1.0
47,5,10,1.4330976333e10,1.4330976333e10,1.4330976333e10,1.4330976333e10,NaN,1.0
48,5,10,1.6378603929e10,1.6378603929e10,1.6378603929e10,1.6378603929e10,NaN,1.0
49,5,10,1.8840703558e10,1.8840703558e10,1.8840703558e10,1.8840703558e10,NaN,1.0
50,5,10,2.0391456759e10,2.0391456759e10,2.0391456759e10,2.0391456759e10,NaN,1.0
51,5,10,2.0019252077e10,2.0019252077e10,2.0019252077e10,2.0019252077e10,NaN,1.0
52,5,10,2.2875430926e10,2.2875430926e10,2.2875430926e10,2.2875430926e10,NaN,1.0
53,5,10,2.5090099016e10,2.5090099016e10,2.5090099016e10,2.5090099016e10,NaN,1.0
54,5,10,2.5338761667e10,2.5338761667e10,2.5338761667e10,2.5338761667e10,NaN,1.0
55,5,10,2.9949511856e10,2.9949511856e10,2.9949511856e10,2.9949511856e10,NaN,1.0
56,5,10,3.1560458818e10,3.1560458818e10,3.1560458818e10,3.1560458818e10,NaN,1.0
57,5,10,3.2237142409e10,3.2237142409e10,3.2237142409e10,3.2237142409e10,NaN,1.0
58,5,10,3.5103899679e10,3.5103899679e10,3.5103899679e10,3.5103899679e10,NaN,1.0
59,5,10,3.971731654e10,3.971731654e10,3.971731654e10,3.971731654e10,NaN,1.0
60,5,10,3.887118351e10,3.887118351e10,3.887118351e10,3.887118351e10,NaN,1.0
61,5,10,4.4667133068e10,4.4667133068e10,4.4667133068e10,4.4667133068e10,NaN,1.0
62,5,10,4.7883489655e10,4.7883489655e10,4.7883489655e10,4.7883489655e10,NaN,1.0
63,5,10,4.858558127e10,4.858558127e10,4.858558127e10,4.858558127e10,NaN,1.0
64,5,10,5.3956258379e10,5.3956258379e10,5.3956258379e10,5.3956258379e10,NaN,1.0
65,5,10,5.859128621e10,5.859128621e10,5.859128621e10,5.859128621e10,NaN,1.0
66,5,10,5.6356148761e10,5.6356148761e10,5.6356148761e10,5.6356148761e10,NaN,1.0
67,5,10,6.5110430241e10,6.5110430241e10,6.5110430241e10,6.5110430241e10,NaN,1.0
